,Date,Team,Elo
1194,2010-03-31,SAS,1550.737297256048
1216,2010-04-02,SAS,1555.6247839624427
1241,2010-04-04,SAS,1564.6548352882935
1271,2010-04-06,SAS,1578.785352287267
1295,2010-04-07,SAS,1585.412400069973
1322,2010-04-09,SAS,1578.2033317634468
1337,2010-04-10,SAS,1562.9158348855265
1366,2010-04-12,SAS,1576.3270468963049
1391,2010-04-14,SAS,1578.6327055668476
1430,2010-10-27,SAS,1571.8836088281023
1495,2010-11-01,SAS,1577.2157541188578
1523,2010-11-03,SAS,1584.1350393364933
1562,2010-11-06,SAS,1597.3497855001456
1585,2010-11-08,SAS,1601.6351833045997
1624,2010-11-10,SAS,1611.8104886506892
1666,2010-11-13,SAS,1614.2251624447808
1673,2010-11-14,SAS,1616.7209102430504
1718,2010-11-17,SAS,1628.2470379580047
1741,2010-11-19,SAS,1633.213758805875
1758,2010-11-20,SAS,1645.5679970418043
1780,2010-11-22,SAS,1650.4260459577117
1811,2010-11-24,SAS,1657.6161461659672
1834,2010-11-26,SAS,1661.5777964719953
1893,2010-11-30,SAS,1647.9235476893884
1915,2010-12-01,SAS,1654.7629387768307
1934,2010-12-03,SAS,1638.8185824907837
2008,2010-12-08,SAS,1640.2975891750425
2036,2010-12-10,SAS,1642.9365669962433
2064,2010-12-12,SAS,1648.727447290612
2106,2010-12-15,SAS,1654.0063409121906
2117,2010-12-16,SAS,1658.8524485429452
2148,2010-12-18,SAS,1669.943349167413
2172,2010-12-20,SAS,1673.086506377133
2204,2010-12-22,SAS,1677.8404722959053
2209,2010-12-23,SAS,1682.857321529532
2232,2010-12-26,SAS,1673.075556017833
2264,2010-12-28,SAS,1674.5649389900002
2291,2010-12-30,SAS,1679.8781498649257
2314,2011-01-01,SAS,1692.821100351477
2349,2011-01-04,SAS,1697.5485578331636
2369,2011-01-05,SAS,1684.4742740100062
2385,2011-01-07,SAS,1676.0604069509325
2424,2011-01-09,SAS,1682.822161528261
2443,2011-01-11,SAS,1683.9367111039767
2461,2011-01-12,SAS,1687.0483355429906
2488,2011-01-14,SAS,1695.5685118611182
2516,2011-01-16,SAS,1701.1664748358883
2558,2011-01-19,SAS,1705.3586833640557
2588,2011-01-21,SAS,1707.0085607649098
2637,2011-01-24,SAS,1709.6593006987573
2665,2011-01-26,SAS,1714.8976637320916
2706,2011-01-29,SAS,1723.610800598266
2737,2011-02-01,SAS,1726.3720038551696
2767,2011-02-03,SAS,1713.9920113884766
2789,2011-02-04,SAS,1723.357065451053
2835,2011-02-08,SAS,1726.1358112755947
2851,2011-02-09,SAS,1730.612370557854
2873,2011-02-11,SAS,1733.7399421419113
2893,2011-02-12,SAS,1719.5820118133342
2919,2011-02-14,SAS,1722.9429579603645
2961,2011-02-17,SAS,1726.175003971805
2990,2011-02-23,SAS,1715.815375848125
3022,2011-02-25,SAS,1720.3118942080168
3054,2011-02-27,SAS,1721.44545519719
3077,2011-03-01,SAS,1725.07712017465
3087,2011-03-02,SAS,1713.1217490084584
3122,2011-03-04,SAS,1716.170632059237
3140,2011-03-06,SAS,1721.6392348243103
3194,2011-03-09,SAS,1706.5549672543575
3218,2011-03-11,SAS,1708.128506386117
3233,2011-03-12,SAS,1709.1623036324743
3257,2011-03-14,SAS,1716.9255248337772
3313,2011-03-18,SAS,1707.244732245836
3330,2011-03-19,SAS,1718.8831074327209
3362,2011-03-21,SAS,1721.2372506965808
3393,2011-03-23,SAS,1723.0640134135795
3417,2011-03-25,SAS,1711.941916767196
3439,2011-03-27,SAS,1701.0303576933218
3458,2011-03-28,SAS,1690.5122685485323
3494,2011-03-31,SAS,1675.1954813308068
3513,2011-04-01,SAS,1660.1687032044347
3532,2011-04-03,SAS,1649.8589329128565
3553,2011-04-05,SAS,1653.9431249673125
3596,2011-04-06,SAS,1663.744685983188
3632,2011-04-09,SAS,1665.760298477277
3677,2011-04-12,SAS,1668.3888183243541
3703,2011-04-13,SAS,1659.983586443909
3730,2011-12-26,SAS,1648.542625169806
3758,2011-12-28,SAS,1653.7540141812094
3769,2011-12-29,SAS,1656.856232865818
3808,2011-12-31,SAS,1646.4646584461009
3841,2012-01-02,SAS,1649.525707279203
3874,2012-01-04,SAS,1632.4689826691585
3882,2012-01-05,SAS,1635.7260254367845
3922,2012-01-07,SAS,1642.496104329968
3933,2012-01-08,SAS,1649.205401777924
3961,2012-01-10,SAS,1642.3750351969243
3982,2012-01-11,SAS,1629.5482077353151
4014,2012-01-13,SAS,1634.4371520520147
4046,2012-01-15,SAS,1641.1670373342752
4073,2012-01-17,SAS,1644.85530233264
4083,2012-01-18,SAS,1637.76833190257
4122,2012-01-20,SAS,1650.8476828093162
4139,2012-01-21,SAS,1632.9316223749013
4198,2012-01-25,SAS,1623.447779448411
4227,2012-01-27,SAS,1628.9512462966493
4257,2012-01-29,SAS,1613.1502373175797
4269,2012-01-30,SAS,1606.046721296392
4306,2012-02-01,SAS,1617.3153715882863
4356,2012-02-04,SAS,1622.6047845955866
4383,2012-02-06,SAS,1631.647477427279
4405,2012-02-08,SAS,1642.187033780833
4459,2012-02-11,SAS,1652.345357888991
4493,2012-02-14,SAS,1656.0867390740616
4509,2012-02-15,SAS,1660.546402332166
4557,2012-02-18,SAS,1664.2766960734548
4599,2012-02-20,SAS,1674.2575475903789
4611,2012-02-21,SAS,1681.3121910591944
4641,2012-02-23,SAS,1669.7706198563706
4676,2012-02-29,SAS,1679.5024025488874
4702,2012-03-02,SAS,1667.1321714237424
4736,2012-03-04,SAS,1668.3862969150798
4784,2012-03-07,SAS,1653.2312326699023
4808,2012-03-09,SAS,1656.6747385949175
4848,2012-03-12,SAS,1640.8086010102643
4882,2012-03-14,SAS,1642.2394648687905
4915,2012-03-16,SAS,1649.1715720322911
4933,2012-03-17,SAS,1662.8557266199418
4992,2012-03-21,SAS,1652.9621247216742
5024,2012-03-23,SAS,1655.6062391186008
5054,2012-03-25,SAS,1660.8636162970106
5087,2012-03-27,SAS,1664.5674103535866
5107,2012-03-28,SAS,1673.8039961775976
5148,2012-03-31,SAS,1678.451303055151
5181,2012-04-03,SAS,1682.0845563516518
5203,2012-04-04,SAS,1685.9991954206716
5272,2012-04-08,SAS,1695.988641861318
5291,2012-04-09,SAS,1699.144253646979
5320,2012-04-11,SAS,1686.4157908020177
5332,2012-04-12,SAS,1671.4271289454869
5370,2012-04-14,SAS,1676.9168636024658
5405,2012-04-16,SAS,1681.3706535885356
5417,2012-04-17,SAS,1686.702100368065
5441,2012-04-18,SAS,1697.7559495420685
5460,2012-04-20,SAS,1701.6698661924074
5492,2012-04-22,SAS,1706.8546332792444
5506,2012-04-23,SAS,1708.081239693807
5529,2012-04-25,SAS,1710.2547411630387
5551,2012-04-26,SAS,1718.2244568963251
5576,2012-11-01,SAS,1722.621916520003
5612,2012-11-03,SAS,1728.0453106775599
5634,2012-11-05,SAS,1731.724941451673
5667,2012-11-07,SAS,1735.0464494069597
5689,2012-11-09,SAS,1722.7984464490312
5709,2012-11-10,SAS,1726.5801606627142
5745,2012-11-13,SAS,1731.7899380037084
5764,2012-11-15,SAS,1740.0951863340028
5792,2012-11-17,SAS,1724.1540609585568
5822,2012-11-19,SAS,1728.1443937699823
5837,2012-11-21,SAS,1712.4380442341153
5863,2012-11-23,SAS,1721.9632184749169
5891,2012-11-25,SAS,1729.0442472489954
5897,2012-11-26,SAS,1732.1321376432072
5919,2012-11-28,SAS,1734.501011104823
5937,2012-11-29,SAS,1740.9759934529063
5968,2012-12-01,SAS,1731.9010147802305
6012,2012-12-05,SAS,1737.4199480091481
6036,2012-12-07,SAS,1739.652261815156
6047,2012-12-08,SAS,1742.3473643122884
6079,2012-12-10,SAS,1744.158427305968
6111,2012-12-12,SAS,1750.2660396692518
6117,2012-12-13,SAS,1737.809499840629
6150,2012-12-15,SAS,1722.6285848551202
6169,2012-12-17,SAS,1726.801783642204
6185,2012-12-18,SAS,1718.1354923240738
6250,2012-12-23,SAS,1707.249828604886
6274,2012-12-26,SAS,1710.2172627041618
6298,2012-12-28,SAS,1711.7264172408363
6327,2012-12-30,SAS,1715.4195559460015
6367,2013-01-02,SAS,1721.88246602465
6377,2013-01-03,SAS,1728.1621174792303
6414,2013-01-05,SAS,1716.8533655486217
6464,2013-01-09,SAS,1719.19999975778
6487,2013-01-11,SAS,1722.0894908216792
6518,2013-01-13,SAS,1712.591057829389
6562,2013-01-16,SAS,1714.5507295796463
6590,2013-01-18,SAS,1719.581080788883
6597,2013-01-19,SAS,1722.3586151968625
6629,2013-01-21,SAS,1729.3500840012675
6679,2013-01-25,SAS,1734.817206694036
6698,2013-01-26,SAS,1741.4798501188448
6754,2013-01-30,SAS,1743.2753925492634
6796,2013-02-02,SAS,1743.8547925842663
6855,2013-02-06,SAS,1744.8197057439975
6871,2013-02-08,SAS,1748.1241553241018
6905,2013-02-10,SAS,1731.8175085353892
6919,2013-02-11,SAS,1739.3265493831927
6937,2013-02-13,SAS,1748.9127747757361
6977,2013-02-19,SAS,1751.9216653727003
7001,2013-02-21,SAS,1755.5829044082802
7021,2013-02-22,SAS,1765.2458039429328
7049,2013-02-24,SAS,1750.9019409465818
7088,2013-02-27,SAS,1755.2203779254908
7114,2013-03-01,SAS,1736.7963687515792
7142,2013-03-03,SAS,1738.2495200114824
7186,2013-03-06,SAS,1739.8935129998802
7212,2013-03-08,SAS,1743.5296452534837
7250,2013-03-11,SAS,1725.452178747292
7269,2013-03-12,SAS,1731.6101050195484
7294,2013-03-14,SAS,1714.7141585180218
7322,2013-03-16,SAS,1718.0069977636006
7384,2013-03-20,SAS,1719.4307426449707
7410,2013-03-22,SAS,1722.1670821763237
7435,2013-03-24,SAS,1724.7409130864019
7480,2013-03-27,SAS,1712.4314627439269
7508,2013-03-29,SAS,1719.2184495002537
7538,2013-03-31,SAS,1724.046476170631
7549,2013-04-01,SAS,1711.8011655388223
7576,2013-04-03,SAS,1703.0765548959719
7591,2013-04-04,SAS,1704.1021596115138
7624,2013-04-06,SAS,1696.0189286952457
7677,2013-04-10,SAS,1699.3111108533599
7702,2013-04-12,SAS,1692.3853989446218
7731,2013-04-14,SAS,1694.2014722112726
7753,2013-04-15,SAS,1683.480811124542
7776,2013-04-17,SAS,1670.8218248209384
7806,2013-10-30,SAS,1652.6536553392125
7845,2013-11-01,SAS,1660.5051049756664
7857,2013-11-02,SAS,1671.211120516693
7891,2013-11-05,SAS,1656.8300498448739
7910,2013-11-06,SAS,1670.2004945786612
7936,2013-11-08,SAS,1672.2431138429176
7961,2013-11-10,SAS,1676.4404099317526
7971,2013-11-11,SAS,1686.7825946277283
8002,2013-11-13,SAS,1693.0298665072348
8033,2013-11-15,SAS,1694.9063461077458
8102,2013-11-20,SAS,1701.1799368458599
8125,2013-11-22,SAS,1703.7458239372143
8148,2013-11-23,SAS,1715.8821747140814
8205,2013-11-27,SAS,1716.94026315173
8215,2013-11-29,SAS,1708.9879877571043
8244,2013-11-30,SAS,1712.1000962576038
8266,2013-12-02,SAS,1696.4449817772522
8336,2013-12-07,SAS,1699.4936521247764
8369,2013-12-10,SAS,1685.276132201198
8387,2013-12-11,SAS,1691.226871966624
8416,2013-12-13,SAS,1695.4811533761842
8439,2013-12-14,SAS,1697.8875742067742
8465,2013-12-16,SAS,1703.7419209388036
8493,2013-12-18,SAS,1694.6258221208018
8499,2013-12-19,SAS,1700.7887263387242
8532,2013-12-21,SAS,1708.4510648178357
8560,2013-12-23,SAS,1696.401599424964
8572,2013-12-25,SAS,1699.0414786822205
8581,2013-12-26,SAS,1683.237885597437
8628,2013-12-29,SAS,1691.928412635122
8652,2013-12-31,SAS,1693.6638562678809
8678,2014-01-02,SAS,1696.1160569003875
8712,2014-01-04,SAS,1678.7699888469253
8753,2014-01-07,SAS,1684.8391872982506
8764,2014-01-08,SAS,1694.7525444909202
8832,2014-01-12,SAS,1698.53962137632
8843,2014-01-13,SAS,1701.16380343636
8870,2014-01-15,SAS,1707.466534516728
8902,2014-01-17,SAS,1709.9249290412542
8932,2014-01-19,SAS,1693.9854418063237
8982,2014-01-22,SAS,1695.1159751167063
8995,2014-01-24,SAS,1682.5940200502978
9033,2014-01-26,SAS,1690.7850879147175
9067,2014-01-28,SAS,1683.6546284329527
9088,2014-01-29,SAS,1673.5724450879352
9132,2014-02-01,SAS,1657.098515292204
9153,2014-02-03,SAS,1659.194091700262
9179,2014-02-05,SAS,1666.7193542973412
9197,2014-02-06,SAS,1674.8451465856272
9221,2014-02-08,SAS,1663.3293215181552
9255,2014-02-10,SAS,1669.2710184609577
9283,2014-02-12,SAS,1655.0277761238835
9323,2014-02-18,SAS,1661.0014423433452
9341,2014-02-19,SAS,1673.3977192386487
9367,2014-02-21,SAS,1683.4632570687374
9440,2014-02-26,SAS,1671.8973588686356
9464,2014-02-28,SAS,1673.8580281013778
9498,2014-03-02,SAS,1676.6036140372228
9519,2014-03-04,SAS,1681.431595426541
9550,2014-03-06,SAS,1686.675598566294
9584,2014-03-08,SAS,1695.0973546134758
9627,2014-03-11,SAS,1696.3177577271833
9652,2014-03-12,SAS,1706.0103366904737
9678,2014-03-14,SAS,1710.0207584954217
9708,2014-03-16,SAS,1711.8336034937365
9757,2014-03-19,SAS,1713.568675234918
9783,2014-03-21,SAS,1718.2503834082102
9799,2014-03-22,SAS,1722.7505828959934
9830,2014-03-24,SAS,1732.2602571968155
9858,2014-03-26,SAS,1732.879987026567
9891,2014-03-28,SAS,1735.4575873171357
9906,2014-03-29,SAS,1741.704048592696
9927,2014-03-31,SAS,1743.9461857977687
9968,2014-04-02,SAS,1752.400612277807
9977,2014-04-03,SAS,1756.2199204018837
10030,2014-04-06,SAS,1747.1518773010366
10043,2014-04-08,SAS,1751.7400442544354
10075,2014-04-10,SAS,1737.8359132170162
10098,2014-04-11,SAS,1746.8697109681104
10145,2014-04-14,SAS,1750.3303206013472
10180,2014-04-16,SAS,1739.7472906657142
10190,2014-10-28,SAS,1721.0256362620842
10233,2014-10-31,SAS,1725.3227500383466
10304,2014-11-05,SAS,1713.6402109200817
10315,2014-11-06,SAS,1716.0418766347204
10352,2014-11-08,SAS,1707.209713357921
10377,2014-11-10,SAS,1689.4584889560147
10387,2014-11-11,SAS,1701.6770762007106
10431,2014-11-14,SAS,1712.6914097144356
10447,2014-11-15,SAS,1716.4951756806017
10468,2014-11-17,SAS,1701.902875713087
10483,2014-11-19,SAS,1702.6358188975737
10515,2014-11-21,SAS,1708.3382408403481
10542,2014-11-22,SAS,1714.4441621565509
10594,2014-11-26,SAS,1717.5321083157585
10614,2014-11-28,SAS,1720.7491174246366
10633,2014-11-30,SAS,1723.2187080723807
10649,2014-12-01,SAS,1726.4679434248062
10681,2014-12-03,SAS,1728.1024293638754
10711,2014-12-05,SAS,1715.0934896342171
10728,2014-12-06,SAS,1727.6435900710628
10775,2014-12-09,SAS,1729.3244612573035
10790,2014-12-10,SAS,1712.3989101660127
10820,2014-12-12,SAS,1714.0002177801578
10849,2014-12-14,SAS,1695.4450887006778
10861,2014-12-15,SAS,1702.675895267777
10886,2014-12-17,SAS,1693.4403423630865
10914,2014-12-19,SAS,1681.1346138128558
10927,2014-12-20,SAS,1667.3026269614618
10958,2014-12-22,SAS,1658.7752627451418
10984,2014-12-25,SAS,1666.0744215210104
11003,2014-12-26,SAS,1650.8241593390787
11032,2014-12-28,SAS,1639.2049638275637
11059,2014-12-30,SAS,1647.2837078984714
11080,2014-12-31,SAS,1640.7303728006034
11114,2015-01-03,SAS,1644.9278261205168
11156,2015-01-06,SAS,1650.2664249146294
11200,2015-01-09,SAS,1632.072999105022
11221,2015-01-10,SAS,1637.8342371315168
11247,2015-01-13,SAS,1642.1750565530376
11296,2015-01-16,SAS,1633.279176820538
11324,2015-01-18,SAS,1641.1701684927627
11351,2015-01-20,SAS,1643.6399578812257
11375,2015-01-22,SAS,1652.1415248295114
11394,2015-01-23,SAS,1642.7946596525408
11422,2015-01-25,SAS,1644.8215049478508
11516,2015-01-31,SAS,1647.3601811677377
11564,2015-02-04,SAS,1634.456876353539
11598,2015-02-06,SAS,1635.921982746453
11625,2015-02-08,SAS,1639.8239157945588
11629,2015-02-09,SAS,1631.234016381138
11659,2015-02-11,SAS,1638.8492161281747
11683,2015-02-19,SAS,1644.9854094667494
11707,2015-02-20,SAS,1637.5451907673257
11747,2015-02-23,SAS,1632.111199278837
11779,2015-02-25,SAS,1619.2569691285705
11805,2015-02-27,SAS,1611.3333754150199
11821,2015-02-28,SAS,1617.8947771910475
11878,2015-03-04,SAS,1628.0503513322376
11906,2015-03-06,SAS,1630.4952421477972
11926,2015-03-08,SAS,1633.1700557224428
11958,2015-03-10,SAS,1639.2393635659782
11988,2015-03-12,SAS,1644.403188185933
12028,2015-03-15,SAS,1630.0588634250942
12057,2015-03-17,SAS,1632.1364969085182
12075,2015-03-18,SAS,1616.6107497535163
12108,2015-03-20,SAS,1624.3125248128258
12125,2015-03-22,SAS,1627.968937664497
12157,2015-03-24,SAS,1641.7873709177074
12186,2015-03-25,SAS,1632.9464595387703
12210,2015-03-27,SAS,1639.6975406232157
12238,2015-03-29,SAS,1645.6631238881707
12259,2015-03-31,SAS,1652.6837777243209
12263,2015-04-01,SAS,1661.202874837077
12302,2015-04-03,SAS,1664.7686059585574
12332,2015-04-05,SAS,1667.2797661486
12347,2015-04-07,SAS,1677.2789517548945
12366,2015-04-08,SAS,1687.2835870634055
12391,2015-04-10,SAS,1694.0789697620103
12426,2015-04-12,SAS,1706.0946582499766
12473,2015-04-15,SAS,1708.8660569560373
12503,2015-10-28,SAS,1697.0766383825546
12534,2015-10-30,SAS,1686.4163304925235
12557,2015-11-01,SAS,1689.4457916791837
12573,2015-11-02,SAS,1697.1308362749096
12597,2015-11-04,SAS,1700.5442561113425
12677,2015-11-09,SAS,1688.1731009655646
12713,2015-11-11,SAS,1692.1553103886386
12748,2015-11-14,SAS,1701.0434064151623
12774,2015-11-16,SAS,1701.6891907752047
12802,2015-11-18,SAS,1705.2964096927549
12821,2015-11-20,SAS,1707.6142077613206
12846,2015-11-21,SAS,1693.9757761111175
12868,2015-11-23,SAS,1699.4614835654788
12900,2015-11-25,SAS,1702.371659562457
12921,2015-11-27,SAS,1707.267076731804
12934,2015-11-28,SAS,1712.5119412732495
12963,2015-11-30,SAS,1716.9032907836927
12996,2015-12-02,SAS,1706.4775618576655
13007,2015-12-03,SAS,1708.4044929199072
13036,2015-12-05,SAS,1719.1304779435964
13053,2015-12-07,SAS,1722.4034331586208
13087,2015-12-09,SAS,1723.9394385855262
13124,2015-12-11,SAS,1711.9193681336212
13131,2015-12-12,SAS,1712.700473320966
13164,2015-12-14,SAS,1722.0082594319463
13192,2015-12-16,SAS,1724.6098216598748
13218,2015-12-18,SAS,1727.2065846912178
13260,2015-12-21,SAS,1732.4334309496305
13289,2015-12-23,SAS,1735.7367513853794
13305,2015-12-25,SAS,1738.7662950744077
13324,2015-12-26,SAS,1726.5961629457381
13352,2015-12-28,SAS,1728.3909599346794
13382,2015-12-30,SAS,1729.4427604119899
13420,2016-01-02,SAS,1731.1410854644078
13449,2016-01-04,SAS,1734.407156020065
13478,2016-01-06,SAS,1739.3944405080997
13504,2016-01-08,SAS,1741.603087086292
13541,2016-01-11,SAS,1743.1890901933937
13549,2016-01-12,SAS,1747.0555585213122
13586,2016-01-14,SAS,1753.0666654866745
13626,2016-01-17,SAS,1757.9429022089412
13687,2016-01-21,SAS,1761.362541343538
13703,2016-01-22,SAS,1764.3208081504938
13741,2016-01-25,SAS,1766.25796579817
13768,2016-01-27,SAS,1760.493682599348
13813,2016-01-30,SAS,1763.8171650016461
13836,2016-02-01,SAS,1753.7882796545152
13866,2016-02-03,SAS,1755.057836591755
13899,2016-02-05,SAS,1757.1278125938438
13912,2016-02-06,SAS,1764.2558994605147
13945,2016-02-09,SAS,1764.948732791789
13955,2016-02-10,SAS,1771.118609066612
13985,2016-02-18,SAS,1774.6904908445933
14009,2016-02-19,SAS,1764.2190496628568
14027,2016-02-21,SAS,1766.2112788934407
14079,2016-02-24,SAS,1768.5201111547553
14091,2016-02-25,SAS,1773.093230250271
14113,2016-02-27,SAS,1778.548391051861
14172,2016-03-02,SAS,1785.1748940656537
14181,2016-03-03,SAS,1787.0794525262259
14216,2016-03-05,SAS,1791.5102076191115
14237,2016-03-07,SAS,1792.961465924122
14249,2016-03-08,SAS,1778.9573938691312
14276,2016-03-10,SAS,1781.3492929245958
14310,2016-03-12,SAS,1783.517825432811
14352,2016-03-15,SAS,1786.995511226662
14382,2016-03-17,SAS,1790.7964608184543
14416,2016-03-19,SAS,1793.4607917559038
14466,2016-03-23,SAS,1802.2748725568892
14494,2016-03-25,SAS,1804.9375496832354
14515,2016-03-26,SAS,1807.2496658088467
14537,2016-03-28,SAS,1795.6057983346204
14570,2016-03-30,SAS,1801.6237980128194
14612,2016-04-02,SAS,1802.9628811652447
14651,2016-04-05,SAS,1806.4469668786737
14681,2016-04-07,SAS,1811.8791831971512
14697,2016-04-08,SAS,1804.889708456039
14724,2016-04-10,SAS,1787.9401571494789
14750,2016-04-12,SAS,1776.3217136803282
14763,2016-04-13,SAS,1780.4205563985302
14785,2016-10-25,SAS,1786.384997602283
14811,2016-10-27,SAS,1800.6403314649403
14832,2016-10-29,SAS,1804.1613468125634
14847,2016-10-30,SAS,1805.1708781998534
14878,2016-11-01,SAS,1811.7688764106783
14923,2016-11-04,SAS,1793.4463176944216
14940,2016-11-05,SAS,1798.8672075977768
14992,2016-11-09,SAS,1782.7962408431488
15016,2016-11-11,SAS,1765.4572735998424
15031,2016-11-12,SAS,1767.7500855187134
15060,2016-11-14,SAS,1775.130008251796
15095,2016-11-16,SAS,1777.6803054078805
15121,2016-11-18,SAS,1781.3332955354324
15164,2016-11-21,SAS,1783.8599990744087
15201,2016-11-25,SAS,1785.4557597403164
15229,2016-11-26,SAS,1792.4799858538245
15270,2016-11-29,SAS,1796.7460067520976
15285,2016-11-30,SAS,1777.7401831084896
15316,2016-12-02,SAS,1782.0686778082138
15357,2016-12-05,SAS,1783.7198515990706
15373,2016-12-06,SAS,1788.1191841302032
15405,2016-12-08,SAS,1790.7895116834773
15434,2016-12-10,SAS,1776.1553182488844
15490,2016-12-14,SAS,1776.9344570063824
15499,2016-12-15,SAS,1779.7266223388574
15544,2016-12-18,SAS,1782.228190970793
15565,2016-12-20,SAS,1783.2898382721467
15601,2016-12-22,SAS,1792.2827877296663
15625,2016-12-23,SAS,1781.496723746089
15632,2016-12-25,SAS,1786.8357133295156
15676,2016-12-28,SAS,1788.6963241784315
15708,2016-12-30,SAS,1789.4604376279287
15725,2017-01-01,SAS,1791.3693689022323
15756,2017-01-03,SAS,1777.4916200775865
15787,2017-01-05,SAS,1781.7625232286937
15848,2017-01-10,SAS,1785.2523852553625
15876,2017-01-12,SAS,1766.9604783764426
15903,2017-01-14,SAS,1767.8657335357273
15944,2017-01-17,SAS,1750.608981706703
15970,2017-01-19,SAS,1751.9004205909032
16003,2017-01-21,SAS,1753.5508185218043
16021,2017-01-23,SAS,1763.2659201256438
16039,2017-01-24,SAS,1765.1303760749206
16085,2017-01-27,SAS,1773.4845666799417
16114,2017-01-29,SAS,1757.1770521419546
16136,2017-01-31,SAS,1738.9920510953925
16166,2017-02-02,SAS,1743.267043868681
16202,2017-02-04,SAS,1744.224172629029
16231,2017-02-06,SAS,1746.0868979280558
16241,2017-02-08,SAS,1733.9775622086124
16273,2017-02-10,SAS,1736.7405416178387
16305,2017-02-12,SAS,1742.7041610852937
16311,2017-02-13,SAS,1726.017291885959
16339,2017-02-15,SAS,1733.1464921186002
16395,2017-02-24,SAS,1737.4621399482266
16411,2017-02-26,SAS,1746.4624812013521
16462,2017-03-01,SAS,1749.2634042799448
16491,2017-03-03,SAS,1751.8611259389281
16504,2017-03-04,SAS,1756.2448758737366
16534,2017-03-06,SAS,1757.9954595453266
16562,2017-03-08,SAS,1761.9950003223553
16573,2017-03-09,SAS,1763.4055400358227
16604,2017-03-11,SAS,1750.3716417958046
16632,2017-03-13,SAS,1758.2815345013387
16662,2017-03-15,SAS,1761.272888968642
16705,2017-03-18,SAS,1743.4056594251513
16722,2017-03-19,SAS,1730.6266088628195
16749,2017-03-21,SAS,1732.2523963500794
16774,2017-03-23,SAS,1737.6864800477954
16802,2017-03-25,SAS,1740.8426862221215
16828,2017-03-27,SAS,1741.9857191976275
16862,2017-03-29,SAS,1745.6591065239259
16893,2017-03-31,SAS,1734.2847128239496
16914,2017-04-02,SAS,1743.3295873509994
16944,2017-04-04,SAS,1746.9903033554967
16960,2017-04-05,SAS,1749.7399223561592
16987,2017-04-07,SAS,1730.5422920958615
17004,2017-04-08,SAS,1736.1138770728062
17035,2017-04-10,SAS,1719.8039525729973
17069,2017-04-12,SAS,1707.905999574428
17094,2017-10-18,SAS,1697.6553978047498
17127,2017-10-21,SAS,1699.706902308572
17160,2017-10-23,SAS,1706.6833502030297
17185,2017-10-25,SAS,1711.8692785604887
17207,2017-10-27,SAS,1720.0384655288972
17237,2017-10-29,SAS,1704.5593324794409
17247,2017-10-30,SAS,1691.9829178230345
17292,2017-11-02,SAS,1682.3794307111639
17338,2017-11-05,SAS,1672.1638069814521
17360,2017-11-07,SAS,1673.7236422419717
17398,2017-11-10,SAS,1678.6351986219877
17418,2017-11-11,SAS,1661.8617228022765
17457,2017-11-14,SAS,1664.7526728403914
17469,2017-11-15,SAS,1670.1009167295015
17492,2017-11-17,SAS,1657.4415728203226
17542,2017-11-20,SAS,1662.4429845930158
17565,2017-11-22,SAS,1665.1754980110431
17626,2017-11-27,SAS,1652.999674341885
17656,2017-11-29,SAS,1655.410840423991
17679,2017-12-01,SAS,1658.3316621575284
17707,2017-12-03,SAS,1665.1989826603192
17726,2017-12-04,SAS,1654.3183210912139
17750,2017-12-06,SAS,1658.1621847920312
17774,2017-12-08,SAS,1662.4667686900264
17791,2017-12-09,SAS,1670.0082383053086
17825,2017-12-12,SAS,1674.0263533323082
17875,2017-12-15,SAS,1659.4393338020882
17886,2017-12-16,SAS,1652.702585162955
17912,2017-12-18,SAS,1655.2088731611207
17939,2017-12-20,SAS,1659.213769682947
17953,2017-12-21,SAS,1668.0917680143384
17993,2017-12-23,SAS,1656.821467145037
18012,2017-12-26,SAS,1663.1411162978668
18044,2017-12-28,SAS,1664.8853563746086
18065,2017-12-30,SAS,1667.3079825181694
18103,2018-01-02,SAS,1655.2175500242327
18111,2018-01-03,SAS,1661.8379184153603
18146,2018-01-05,SAS,1647.9977648204167
18177,2018-01-07,SAS,1649.946408268511
18191,2018-01-08,SAS,1638.8815714584587
18231,2018-01-11,SAS,1645.2846975043333
18258,2018-01-13,SAS,1630.018603775001
18273,2018-01-15,SAS,1634.6255664403852
18299,2018-01-17,SAS,1620.6561568809975
18323,2018-01-19,SAS,1626.3679995656705
18358,2018-01-21,SAS,1619.458951043733
18380,2018-01-23,SAS,1603.9879325833697
18397,2018-01-24,SAS,1609.6916380999953
18424,2018-01-26,SAS,1617.574254620575
18452,2018-01-28,SAS,1601.5291323156634
18476,2018-01-30,SAS,1604.4037456497215
18502,2018-02-01,SAS,1609.2326018580898
18536,2018-02-03,SAS,1597.4970806655858
18587,2018-02-07,SAS,1583.3211669605366
18625,2018-02-10,SAS,1589.412771465181
18651,2018-02-12,SAS,1585.9755513475363
18665,2018-02-13,SAS,1578.8547739246828
18715,2018-02-23,SAS,1570.2896502135486
18741,2018-02-25,SAS,1562.5709624880244
18788,2018-02-28,SAS,1575.4491177781788
18826,2018-03-03,SAS,1561.8429377102984
18852,2018-03-05,SAS,1546.778930215043
18893,2018-03-08,SAS,1549.672953492313
18919,2018-03-10,SAS,1547.018711633222
18941,2018-03-12,SAS,1540.262863556265
18960,2018-03-13,SAS,1537.2709799232916
